measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Rabies,Rate,2019,0.07578306390764174,0.1358867755790495,0.04241936799000351
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Rabies,Rate,2019,0.018679258628952387,0.030229363584396506,0.010975283499060559
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Rabies,Rate,2019,0.04658770951534445,0.07816715062465214,0.028176570222936143
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Ascariasis,Rate,2019,11.568060079334225,20.677262170864907,5.77028210740621
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Ascariasis,Rate,2019,11.258964099274568,20.37701747942065,5.542429965996098
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Ascariasis,Rate,2019,11.410029162917452,20.44358588340668,5.699440949092302
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Trichuriasis,Rate,2019,2.455775732954848,4.538728007905923,1.134081554434481
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Trichuriasis,Rate,2019,2.292043246553105,4.247871416668974,1.0313086090618346
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Trichuriasis,Rate,2019,2.3720645346782816,4.376845887043419,1.0978029350158645
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Hookworm disease,Rate,2019,4.744507019637092,8.510804775664399,2.2844890031781655
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Hookworm disease,Rate,2019,8.498597953022863,14.913186054109026,4.359551509956481
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Hookworm disease,Rate,2019,6.6638539823518546,11.716461885610808,3.383847143494441
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Food-borne trematodiases,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Food-borne trematodiases,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Food-borne trematodiases,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Other neglected tropical diseases,Rate,2019,12.26212196538662,23.802399197816683,7.639503303535112
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Other neglected tropical diseases,Rate,2019,10.729460281939888,18.708705507874942,6.909268180260413
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Other neglected tropical diseases,Rate,2019,11.478520928759709,19.33939992938286,7.704030371653918
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Maternal hemorrhage,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Maternal hemorrhage,Rate,2019,17.766870115684483,23.46092589908628,13.306802625889807
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Maternal hemorrhage,Rate,2019,9.083634040460376,11.994823158499145,6.80334378059719
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Maternal sepsis and other maternal infections,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Maternal sepsis and other maternal infections,Rate,2019,8.64340272906659,11.893296820746851,6.045916871029221
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Maternal sepsis and other maternal infections,Rate,2019,4.419096146025526,6.080663344235471,3.091084470021124
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Maternal hypertensive disorders,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Maternal hypertensive disorders,Rate,2019,24.212942195481784,31.749624018498253,17.703370644977806
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Maternal hypertensive disorders,Rate,2019,12.379305106329022,16.232570150420003,9.05116878631563
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Maternal obstructed labor and uterine rupture,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Maternal obstructed labor and uterine rupture,Rate,2019,3.3040323875068287,4.650028348591622,2.3377559307990716
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Maternal obstructed labor and uterine rupture,Rate,2019,1.689246382200185,2.377411188427845,1.1952200479333819
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Ectopic pregnancy,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Ectopic pregnancy,Rate,2019,2.440937824753541,3.339267817244687,1.6955032781125907
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Ectopic pregnancy,Rate,2019,1.2479736594688526,1.7072611336399734,0.8668567503726775
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Indirect maternal deaths,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Indirect maternal deaths,Rate,2019,36.18441079432473,48.95029735662502,25.90763888648745
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Indirect maternal deaths,Rate,2019,18.49993518752456,25.026725836576322,13.245749474438922
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Hodgkin lymphoma,Rate,2019,16.069805180780534,21.79676602950554,11.306362265803052
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Hodgkin lymphoma,Rate,2019,11.94152982667013,18.988554043092265,8.385310272400078
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Hodgkin lymphoma,Rate,2019,13.95914965784257,18.78683538906422,10.16663998922056
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Other gynecological diseases,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Other gynecological diseases,Rate,2019,306.22438177765116,452.42118067690865,190.5086075287701
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Other gynecological diseases,Rate,2019,156.562759800827,231.3085203338143,97.40097502155757
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Thalassemias,Rate,2019,0.34500234140993263,0.580070774848704,0.1740331201406722
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Thalassemias,Rate,2019,0.35733324470026556,0.6375526474004368,0.16887112462627563
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Thalassemias,Rate,2019,0.3513067389852153,0.5944096059202368,0.17986186901484372
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Sickle cell disorders,Rate,2019,2.8586416417003018,4.207959438454192,1.873010083893455
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Sickle cell disorders,Rate,2019,2.4756981911433074,3.7762333054152695,1.5619284920997503
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Sickle cell disorders,Rate,2019,2.6628548688809244,3.790686115667521,1.803403663525816
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,G6PD deficiency,Rate,2019,11.645964840394186,15.657890272344053,8.512022122471233
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,G6PD deficiency,Rate,2019,10.91345114934424,14.996926720072782,7.699437809953906
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,G6PD deficiency,Rate,2019,11.271453952668903,15.004281958644352,8.300270606371624
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Other hemoglobinopathies and hemolytic anemias,Rate,2019,11.308093838763263,15.226685622382949,8.395394678183845
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Other hemoglobinopathies and hemolytic anemias,Rate,2019,13.45679247205647,17.919650786835405,9.88560514731021
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Other hemoglobinopathies and hemolytic anemias,Rate,2019,12.406654920202277,16.027585076265716,9.349245445225108
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,"Endocrine, metabolic, blood, and immune disorders",Rate,2019,171.01412964258625,223.27773981777725,130.33248164903648
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,"Endocrine, metabolic, blood, and immune disorders",Rate,2019,336.32681890957105,448.0702948366831,245.78108326648757
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,"Endocrine, metabolic, blood, and immune disorders",Rate,2019,255.5332352457724,337.1816733752908,190.73085167749892
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Rheumatoid arthritis,Rate,2019,25.683653260021803,34.69007199143193,18.324233354343008
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Rheumatoid arthritis,Rate,2019,75.70094741028878,99.81994367771745,55.73667015381031
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Rheumatoid arthritis,Rate,2019,51.25590052680393,66.91544510705312,37.63715846132358
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Low back pain,Rate,2019,686.0432967559581,927.8618460373131,482.72778382232605
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Low back pain,Rate,2019,1205.727731371576,1614.5879371019082,840.6455274666864
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Low back pain,Rate,2019,951.741373560409,1275.0702522286097,664.2408074065892
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Neck pain,Rate,2019,133.6492499191419,194.66915463611375,87.27712131652498
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Neck pain,Rate,2019,159.69068650169842,229.52137313477982,105.28039324690003
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Neck pain,Rate,2019,146.96340588828878,214.4577950106889,97.50036559562385
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Gout,Rate,2019,7.449808263230024,10.865289754941283,4.486799969915614
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Gout,Rate,2019,4.575432226789731,6.724433717484914,2.7216035626791366
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Gout,Rate,2019,5.980231470036546,8.584103723213504,3.6446027325360424
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Other musculoskeletal disorders,Rate,2019,642.7996385146355,896.3081567112177,445.80563392867583
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Other musculoskeletal disorders,Rate,2019,968.267971171877,1321.296593944555,672.5204174119781
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Other musculoskeletal disorders,Rate,2019,809.2012166410653,1113.4890523375634,565.7190484047155
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Neural tube defects,Rate,2019,25.51377037110649,38.11116133821709,15.919958627906675
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Neural tube defects,Rate,2019,32.207484685116945,48.92894572361293,21.33155284097706
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Neural tube defects,Rate,2019,28.936053013122706,41.09909247083379,19.83188791191421
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Adverse effects of medical treatment,Rate,2019,17.480149069413994,24.467502213106343,12.891167823753689
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Adverse effects of medical treatment,Rate,2019,20.45139936665112,27.1258660838591,15.549031148899617
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Adverse effects of medical treatment,Rate,2019,18.99925458248266,24.713561479381358,14.60465537320902
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Venomous animal contact,Rate,2019,21.40387691205885,26.576962628658645,16.764995223755058
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Venomous animal contact,Rate,2019,14.296053456394786,19.099766226707054,10.591675812624787
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Venomous animal contact,Rate,2019,17.769873473352124,22.675176868284574,13.77545193016459
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Non-venomous animal contact,Rate,2019,13.207806166171713,17.385442249852797,10.032733217155114
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Non-venomous animal contact,Rate,2019,4.492999364250877,6.529007466962059,3.1756936831348974
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Non-venomous animal contact,Rate,2019,8.752203395029712,11.77334555654141,6.585868415019596
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Pulmonary aspiration and foreign body in airway,Rate,2019,75.72304913509197,102.31718427564417,53.808683933069545
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Pulmonary aspiration and foreign body in airway,Rate,2019,51.993615205564964,70.21622776141727,36.468068184383824
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Pulmonary aspiration and foreign body in airway,Rate,2019,63.59094638431995,85.56878443808237,45.12685575418467
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Foreign body in eyes,Rate,2019,7.180438961431124,12.743058585376518,3.3937583073726656
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Foreign body in eyes,Rate,2019,4.083314779382938,7.074484918352501,2.084817832369212
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Foreign body in eyes,Rate,2019,5.596978145631603,9.826143735922765,2.718852885550289
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Foreign body in other body part,Rate,2019,7.261472274000713,9.803747914409746,5.320509727019452
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Foreign body in other body part,Rate,2019,5.510000332084006,7.469764429110517,4.009646024599161
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Foreign body in other body part,Rate,2019,6.366000530867921,8.572342240561158,4.691748667191411
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Other unintentional injuries,Rate,2019,119.70979569507027,151.39706703752256,94.32958059318358
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Other unintentional injuries,Rate,2019,41.147622269496196,58.482374382003364,29.355299227154465
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Other unintentional injuries,Rate,2019,79.54346205417156,102.7255230014809,62.02030055431555
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Self-harm by firearm,Rate,2019,95.46950666544387,138.7500737873249,67.53796350920089
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Self-harm by firearm,Rate,2019,7.7209709935036495,10.244444441567035,5.765322536789702
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Self-harm by firearm,Rate,2019,50.60647899426538,72.44070166517476,36.04879714345058
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Self-harm by other specified means,Rate,2019,382.3936519454591,493.82328652086693,287.5749712708466
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Self-harm by other specified means,Rate,2019,110.23421530192434,142.77389196173584,82.62151175407033
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Self-harm by other specified means,Rate,2019,243.24721213751084,313.12526645670346,183.605987102303
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Physical violence by firearm,Rate,2019,2911.0727905043213,3724.2343338785554,2295.209212565565
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Physical violence by firearm,Rate,2019,173.58803394051952,260.0317795201346,125.23038622143719
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Physical violence by firearm,Rate,2019,1511.484142754118,1935.5873027130333,1192.3267403910484
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Non-Hodgkin lymphoma,Rate,2019,107.50098051626783,143.25094120003874,80.17217373705276
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Non-Hodgkin lymphoma,Rate,2019,82.46957758134684,107.33757409018953,62.82499347980572
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Non-Hodgkin lymphoma,Rate,2019,94.70322253753402,121.82544806926585,73.4952211934543
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Multiple myeloma,Rate,2019,37.034490695641814,52.519129801558385,26.177890826355778
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Multiple myeloma,Rate,2019,35.59073038355912,50.18616291267453,26.38461322940917
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Multiple myeloma,Rate,2019,36.29634209480736,51.10127495232141,27.053421761147582
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Rheumatic heart disease,Rate,2019,10.074706750479256,13.269994585886375,7.564368091043643
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Rheumatic heart disease,Rate,2019,15.83310358666535,20.675442771330417,11.886852569008033
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Rheumatic heart disease,Rate,2019,13.018791396737962,17.00748803415294,9.85536615497217
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Ischemic heart disease,Rate,2019,1773.0210672567969,2274.1328429338746,1377.7184931084344
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Ischemic heart disease,Rate,2019,1243.237624270063,1548.6314447027125,997.2738179924933
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Ischemic heart disease,Rate,2019,1502.159689566064,1889.465650254031,1190.3297540777664
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Ischemic stroke,Rate,2019,269.0592268163506,336.5591395290569,213.09699634890316
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Ischemic stroke,Rate,2019,304.3263678547529,369.43685190872714,247.27739560503355
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Ischemic stroke,Rate,2019,287.09019123271963,349.50151528913545,230.92463053818946
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Intracerebral hemorrhage,Rate,2019,254.95777985437047,336.05701990319324,192.6303431308154
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Intracerebral hemorrhage,Rate,2019,239.12004984716606,302.8780263310735,187.7470332248165
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Intracerebral hemorrhage,Rate,2019,246.86045362412733,315.39991482064835,191.70692687211098
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Subarachnoid hemorrhage,Rate,2019,161.16054371995958,213.54392789960474,118.82342133730094
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Subarachnoid hemorrhage,Rate,2019,229.35322442436254,299.1854760289646,172.8234076037944
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Subarachnoid hemorrhage,Rate,2019,196.02528645311688,255.40930850777616,149.85394065818795
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Hypertensive heart disease,Rate,2019,163.95465737928384,244.37264136677166,124.69378301592238
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Hypertensive heart disease,Rate,2019,180.11140808132103,298.6032285640411,135.2501413215118
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Hypertensive heart disease,Rate,2019,172.2150887160729,274.2779869062711,130.3668885727231
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Atrial fibrillation and flutter,Rate,2019,73.8128909713387,95.36630195545435,56.015926631912066
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Atrial fibrillation and flutter,Rate,2019,87.24520866897697,109.83765381478564,68.44789225509955
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Atrial fibrillation and flutter,Rate,2019,80.68040660499159,100.6655449388511,63.86701189827729
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Aortic aneurysm,Rate,2019,89.21344120855427,116.77630813740171,66.36134806817117
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Aortic aneurysm,Rate,2019,38.258536610757595,48.65607203182929,29.367013256903274
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Aortic aneurysm,Rate,2019,63.1618236237356,82.09842167295128,47.75322178706418
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Sudden infant death syndrome,Rate,2019,12.69179092930834,21.90147855361689,6.659661671692168
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Sudden infant death syndrome,Rate,2019,7.40213101985587,13.307087281010032,3.732837363818656
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Sudden infant death syndrome,Rate,2019,9.987356523974153,15.866311954438077,5.781470427341603
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Conflict and terrorism,Rate,2019,59.72626212163498,89.96037733726544,40.31475392472306
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Conflict and terrorism,Rate,2019,32.53074149328393,58.4624238116254,19.223064524297907
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Conflict and terrorism,Rate,2019,45.82205978778373,73.03682191189841,30.03299148610277
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2019,6.537660277168779,19.44390639247007,1.0081364694348363
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2019,3.5863108723511137,11.310423912116155,0.5997800579384639
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2019,5.0287294556828215,15.110068393214311,0.7965247044012714
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Extensively drug-resistant tuberculosis,Rate,2019,1.0410387652391058,3.2362660090724247,0.15208121424055915
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Extensively drug-resistant tuberculosis,Rate,2019,0.5592409836205052,1.751312206657787,0.08529583029664971
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Extensively drug-resistant tuberculosis,Rate,2019,0.7947109257697614,2.441186156378018,0.11492811992973519
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,2019,27.30151370508891,41.77933308023122,16.849408449579073
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,2019,9.00130575596625,13.745836459807698,5.526213261385401
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,2019,17.945201040462344,27.502416077325762,11.069207575131783
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,2019,2.9213256810784634,8.84096343288394,0.4431576904607941
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,2019,0.9820641999554944,2.966656265812554,0.15040754609868856
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,2019,1.9298431358365034,5.837617531242882,0.2935705689575496
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,2019,0.4726312408548309,1.4316336347701735,0.06720784363220635
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,2019,0.1590803843212957,0.48425879594054483,0.02260200421755213
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,2019,0.3123226881790746,0.9474881745809026,0.04440230058089709
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Latent tuberculosis infection,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Latent tuberculosis infection,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Latent tuberculosis infection,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,0.5993440369342194,2.321114180012568,0.27459740602423643
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,0.4754656711041539,1.5562816970339226,0.2487359775110458
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,0.5360089794140309,1.668781669326058,0.2860235058606634
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Peripheral artery disease,Rate,2019,12.749125941360276,25.23528801478951,6.357534522228846
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Peripheral artery disease,Rate,2019,13.766145154611175,25.76724110200884,7.459804039939824
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Peripheral artery disease,Rate,2019,13.269095428677753,23.04739198937626,7.732328614362778
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Endocarditis,Rate,2019,35.468568394060654,50.59198213645929,17.234307407435548
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Endocarditis,Rate,2019,24.89266563751065,34.42714202500066,12.872641961372679
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Endocarditis,Rate,2019,30.06144661839185,41.33058409658894,16.178828025416877
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Conduct disorder,Rate,2019,78.51533818722476,122.55745072263838,44.143785565157515
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Conduct disorder,Rate,2019,39.65157043811194,65.35552733570779,20.88326006040593
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Conduct disorder,Rate,2019,58.64553324309231,92.2042454327805,32.845514152406324
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Idiopathic developmental intellectual disability,Rate,2019,13.57292832884681,26.828860128617958,3.022864437026942
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Idiopathic developmental intellectual disability,Rate,2019,12.969168069200574,24.60311393380768,3.983692957826254
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Idiopathic developmental intellectual disability,Rate,2019,13.26424496418608,25.62820125498001,3.514509134111812
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Other mental disorders,Rate,2019,135.73984794519077,204.79948419558062,85.37159124099136
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Other mental disorders,Rate,2019,99.11512192593366,148.43070256063243,63.43182768660064
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Other mental disorders,Rate,2019,117.01479362640188,177.2748551876901,75.54007471964503
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Acute glomerulonephritis,Rate,2019,0.5651719152167367,0.7735793631012134,0.39689746757930094
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Acute glomerulonephritis,Rate,2019,0.5681555324937242,0.7604927460217981,0.40929956434969583
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Acute glomerulonephritis,Rate,2019,0.5666973435721253,0.7504132354546538,0.4211469354436163
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Chronic kidney disease due to hypertension,Rate,2019,141.11835398224454,183.461781007131,107.21677255620088
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Chronic kidney disease due to hypertension,Rate,2019,105.67302191851029,137.30831498348277,82.3247752676667
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Chronic kidney disease due to hypertension,Rate,2019,122.99628617777952,159.1930518836804,95.04174807404863
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Chronic kidney disease due to glomerulonephritis,Rate,2019,130.61605836532868,173.64782665982543,96.3257993972357
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Chronic kidney disease due to glomerulonephritis,Rate,2019,91.81477396867763,122.76731796105527,68.1171935774498
